Fecha;CodigoEstacion;Latitud;Longitud;Altitud;Valor
01/10/2009;27015090;6.32;-75.55;1453;28.59354839
01/11/2009;27015090;6.32;-75.55;1453;29.49333333
01/12/2009;27015090;6.32;-75.55;1453;28.91
01/01/2010;27015090;6.32;-75.55;1453;30.11034483
01/02/2010;27015090;6.32;-75.55;1453;29.56296296
01/03/2010;27015090;6.32;-75.55;1453;30.44666667
01/04/2010;27015090;6.32;-75.55;1453;29.51034483
01/05/2010;27015090;6.32;-75.55;1453;29.74666667
01/06/2010;27015090;6.32;-75.55;1453;28.27586207
01/07/2010;27015090;6.32;-75.55;1453;28.43333333
01/08/2010;27015090;6.32;-75.55;1453;28.29333333
01/09/2010;27015090;6.32;-75.55;1453;28.0137931
01/10/2010;27015090;6.32;-75.55;1453;28.40666667
01/11/2010;27015090;6.32;-75.55;1453;28.17241379
01/12/2010;27015090;6.32;-75.55;1453;28.325
01/01/2011;27015090;6.32;-75.55;1453;28.98666667
01/02/2011;27015090;6.32;-75.55;1453;28.62222222
01/03/2011;27015090;6.32;-75.55;1453;28.81333333
01/04/2011;27015090;6.32;-75.55;1453;28.36551724
01/05/2011;27015090;6.32;-75.55;1453;28.8
01/06/2011;27015090;6.32;-75.55;1453;29.54482759
01/07/2011;27015090;6.32;-75.55;1453;28.88
01/08/2011;27015090;6.32;-75.55;1453;29.3
01/09/2011;27015090;6.32;-75.55;1453;29.86896552
01/10/2011;27015090;6.32;-75.55;1453;27.89333333
01/11/2011;27015090;6.32;-75.55;1453;27.91724138
01/12/2011;27015090;6.32;-75.55;1453;27.81333333
01/01/2012;27015090;6.32;-75.55;1453;28.6516129
01/02/2012;27015090;6.32;-75.55;1453;30.36551724
01/03/2012;27015090;6.32;-75.55;1453;28.82580645
01/04/2012;27015090;6.32;-75.55;1453;29.00666667
01/05/2012;27015090;6.32;-75.55;1453;29.02580645
01/06/2012;27015090;6.32;-75.55;1453;29.72666667
01/07/2012;27015090;6.32;-75.55;1453;30.23225806
01/08/2012;27015090;6.32;-75.55;1453;29.26451613
01/09/2012;27015090;6.32;-75.55;1453;30.16666667
01/10/2012;27015090;6.32;-75.55;1453;29.01290323
01/11/2012;27015090;6.32;-75.55;1453;28.52666667
01/12/2012;27015090;6.32;-75.55;1453;28.91612903
01/01/2013;27015090;6.32;-75.55;1453;29.28
01/02/2013;27015090;6.32;-75.55;1453;29.93846154
01/03/2013;27015090;6.32;-75.55;1453;29.35789474
01/04/2013;27015090;6.32;-75.55;1453;29.93103448
01/05/2013;27015090;6.32;-75.55;1453;29.05333333
01/06/2013;27015090;6.32;-75.55;1453;29.98666667
01/07/2013;27015090;6.32;-75.55;1453;30.07419355
01/08/2013;27015090;6.32;-75.55;1453;29.81935484
01/09/2013;27015090;6.32;-75.55;1453;30.10666667
01/10/2013;27015090;6.32;-75.55;1453;29.31
01/11/2013;27015090;6.32;-75.55;1453;29.47586207
01/12/2013;27015090;6.32;-75.55;1453;29.34
01/01/2014;27015090;6.32;-75.55;1453;29.7483871
01/02/2014;27015090;6.32;-75.55;1453;29.57857143
01/03/2014;27015090;6.32;-75.55;1453;30.69677419
01/04/2014;27015090;6.32;-75.55;1453;30.26
01/05/2014;27015090;6.32;-75.55;1453;30.21935484
01/06/2014;27015090;6.32;-75.55;1453;30.32
01/07/2014;27015090;6.32;-75.55;1453;30.85806452
01/08/2014;27015090;6.32;-75.55;1453;30.16
01/09/2014;27015090;6.32;-75.55;1453;29.53103448
01/10/2014;27015090;6.32;-75.55;1453;28.55333333
01/11/2014;27015090;6.32;-75.55;1453;29.50714286
01/12/2014;27015090;6.32;-75.55;1453;29.85806452
01/01/2001;27015110;6.78;-75.56;2652;18.1
01/02/2001;27015110;6.78;-75.56;2652;18.37037037
01/03/2001;27015110;6.78;-75.56;2652;18.17777778
01/04/2001;27015110;6.78;-75.56;2652;18.31333333
01/05/2001;27015110;6.78;-75.56;2652;18.40645161
01/06/2001;27015110;6.78;-75.56;2652;18.38
01/07/2001;27015110;6.78;-75.56;2652;18.00645161
01/08/2001;27015110;6.78;-75.56;2652;18.87096774
01/09/2001;27015110;6.78;-75.56;2652;18.4
01/10/2001;27015110;6.78;-75.56;2652;18.01290323
01/11/2001;27015110;6.78;-75.56;2652;18.3
01/12/2001;27015110;6.78;-75.56;2652;18.84516129
01/01/2002;27015110;6.78;-75.56;2652;18.89032258
01/02/2002;27015110;6.78;-75.56;2652;19.42857143
01/03/2002;27015110;6.78;-75.56;2652;18.67741935
01/04/2002;27015110;6.78;-75.56;2652;18.62068966
01/05/2002;27015110;6.78;-75.56;2652;18.64516129
01/06/2002;27015110;6.78;-75.56;2652;18.68965517
01/07/2002;27015110;6.78;-75.56;2652;18.25172414
01/08/2002;27015110;6.78;-75.56;2652;18.62666667
01/09/2002;27015110;6.78;-75.56;2652;18.57142857
01/10/2002;27015110;6.78;-75.56;2652;18.52903226
01/11/2002;27015110;6.78;-75.56;2652;18.33333333
01/12/2002;27015110;6.78;-75.56;2652;18.74193548
01/01/2003;27015110;6.78;-75.56;2652;18.90322581
01/02/2003;27015110;6.78;-75.56;2652;19.11428571
01/03/2003;27015110;6.78;-75.56;2652;18.44516129
01/04/2003;27015110;6.78;-75.56;2652;18.6
01/05/2003;27015110;6.78;-75.56;2652;18.98709677
01/06/2003;27015110;6.78;-75.56;2652;18.35333333
01/07/2003;27015110;6.78;-75.56;2652;18.70322581
01/08/2003;27015110;6.78;-75.56;2652;18.60689655
01/09/2003;27015110;6.78;-75.56;2652;18.56666667
01/10/2003;27015110;6.78;-75.56;2652;18.4
01/11/2003;27015110;6.78;-75.56;2652;18.84827586
01/12/2003;27015110;6.78;-75.56;2652;18.53548387
01/01/2004;27015110;6.78;-75.56;2652;18.85806452
01/02/2004;27015110;6.78;-75.56;2652;19.17241379
01/03/2004;27015110;6.78;-75.56;2652;19.06451613
01/04/2004;27015110;6.78;-75.56;2652;18.17666667
01/05/2004;27015110;6.78;-75.56;2652;18.27096774
01/06/2004;27015110;6.78;-75.56;2652;18.72
01/07/2004;27015110;6.78;-75.56;2652;18.09032258
01/08/2004;27015110;6.78;-75.56;2652;18.6516129
01/09/2004;27015110;6.78;-75.56;2652;18.25333333
01/10/2004;27015110;6.78;-75.56;2652;18.41428571
01/11/2004;27015110;6.78;-75.56;2652;18.56
01/12/2004;27015110;6.78;-75.56;2652;18.55483871
01/01/2005;27015110;6.78;-75.56;2652;18.72903226
01/02/2005;27015110;6.78;-75.56;2652;19.25925926
01/03/2005;27015110;6.78;-75.56;2652;19.51612903
01/04/2005;27015110;6.78;-75.56;2652;19.18
01/05/2005;27015110;6.78;-75.56;2652;18.70322581
01/06/2005;27015110;6.78;-75.56;2652;18.72
01/07/2005;27015110;6.78;-75.56;2652;18.81290323
01/08/2005;27015110;6.78;-75.56;2652;18.70322581
01/09/2005;27015110;6.78;-75.56;2652;18.85333333
01/10/2005;27015110;6.78;-75.56;2652;18.46451613
01/11/2005;27015110;6.78;-75.56;2652;18.64
01/12/2005;27015110;6.78;-75.56;2652;18.25517241
01/01/2006;27015110;6.78;-75.56;2652;18.77333333
01/02/2006;27015110;6.78;-75.56;2652;19.12
01/03/2006;27015110;6.78;-75.56;2652;18.47741935
01/04/2006;27015110;6.78;-75.56;2652;18.18
01/05/2006;27015110;6.78;-75.56;2652;18.52258065
01/06/2006;27015110;6.78;-75.56;2652;18.28666667
01/07/2006;27015110;6.78;-75.56;2652;17.93548387
01/08/2006;27015110;6.78;-75.56;2652;18.4
01/09/2006;27015110;6.78;-75.56;2652;18.34666667
01/10/2006;27015110;6.78;-75.56;2652;18.6
01/11/2006;27015110;6.78;-75.56;2652;17.98
01/12/2006;27015110;6.78;-75.56;2652;18.29032258
01/01/2007;27015110;6.78;-75.56;2652;18.76774194
01/02/2007;27015110;6.78;-75.56;2652;18.82222222
01/03/2007;27015110;6.78;-75.56;2652;18.38709677
01/04/2007;27015110;6.78;-75.56;2652;18.49333333
01/05/2007;27015110;6.78;-75.56;2652;18.63225806
01/06/2007;27015110;6.78;-75.56;2652;18.46666667
01/07/2007;27015110;6.78;-75.56;2652;18.33548387
01/08/2007;27015110;6.78;-75.56;2652;18.01290323
01/09/2007;27015110;6.78;-75.56;2652;18.44
01/10/2007;27015110;6.78;-75.56;2652;17.6
01/11/2007;27015110;6.78;-75.56;2652;18.44827586
01/12/2007;27015110;6.78;-75.56;2652;18.22580645
01/01/2008;27015110;6.78;-75.56;2652;18.24666667
01/02/2008;27015110;6.78;-75.56;2652;17.92142857
01/03/2008;27015110;6.78;-75.56;2652;17.69677419
01/04/2008;27015110;6.78;-75.56;2652;17.91333333
01/05/2008;27015110;6.78;-75.56;2652;17.82
01/06/2008;27015110;6.78;-75.56;2652;18.57333333
01/07/2008;27015110;6.78;-75.56;2652;18.04827586
01/08/2008;27015110;6.78;-75.56;2652;17.63870968
01/09/2008;27015110;6.78;-75.56;2652;18.36
01/10/2008;27015110;6.78;-75.56;2652;18.35
01/11/2008;27015110;6.78;-75.56;2652;17.35333333
01/12/2008;27015110;6.78;-75.56;2652;17.70666667
01/01/2009;27015110;6.78;-75.56;2652;18.1
01/02/2009;27015110;6.78;-75.56;2652;17.91428571
01/03/2009;27015110;6.78;-75.56;2652;18.11333333
01/04/2009;27015110;6.78;-75.56;2652;18.61333333
01/05/2009;27015110;6.78;-75.56;2652;18.41935484
01/06/2009;27015110;6.78;-75.56;2652;18.12666667
01/07/2009;27015110;6.78;-75.56;2652;18.80645161
01/08/2009;27015110;6.78;-75.56;2652;18.40645161
01/09/2009;27015110;6.78;-75.56;2652;18.6
01/10/2009;27015110;6.78;-75.56;2652;18.12258065
01/11/2009;27015110;6.78;-75.56;2652;18.88
01/12/2009;27015110;6.78;-75.56;2652;18.72903226
01/01/2010;27015110;6.78;-75.56;2652;19.22580645
01/02/2010;27015110;6.78;-75.56;2652;19.1
01/03/2010;27015110;6.78;-75.56;2652;19.58
01/04/2010;27015110;6.78;-75.56;2652;19.04
01/05/2010;27015110;6.78;-75.56;2652;19.09032258
01/06/2010;27015110;6.78;-75.56;2652;18.19333333
01/07/2010;27015110;6.78;-75.56;2652;18.19354839
01/08/2010;27015110;6.78;-75.56;2652;18.32903226
01/09/2010;27015110;6.78;-75.56;2652;18.03333333
01/10/2010;27015110;6.78;-75.56;2652;18.20666667
01/11/2010;27015110;6.78;-75.56;2652;17.89655172
01/12/2010;27015110;6.78;-75.56;2652;18.04516129
01/01/2011;27015110;6.78;-75.56;2652;18.50967742
01/02/2011;27015110;6.78;-75.56;2652;18.1
01/03/2011;27015110;6.78;-75.56;2652;18.08666667
01/04/2011;27015110;6.78;-75.56;2652;17.22068966
01/05/2011;27015110;6.78;-75.56;2652;18.19354839
01/06/2011;27015110;6.78;-75.56;2652;18.42
01/07/2011;27015110;6.78;-75.56;2652;18.05806452
01/08/2011;27015110;6.78;-75.56;2652;18.09032258
01/09/2011;27015110;6.78;-75.56;2652;18.64
01/10/2011;27015110;6.78;-75.56;2652;17.47741935
01/11/2011;27015110;6.78;-75.56;2652;17.35172414
01/12/2011;27015110;6.78;-75.56;2652;17.5516129
01/01/2012;27015110;6.78;-75.56;2652;17.75483871
01/02/2012;27015110;6.78;-75.56;2652;18.86206897
01/03/2012;27015110;6.78;-75.56;2652;18.14193548
01/04/2012;27015110;6.78;-75.56;2652;18.2137931
01/05/2012;27015110;6.78;-75.56;2652;18.14482759
01/06/2012;27015110;6.78;-75.56;2652;17.94
01/07/2012;27015110;6.78;-75.56;2652;18.34
01/08/2012;27015110;6.78;-75.56;2652;18.15483871
01/09/2012;27015110;6.78;-75.56;2652;18.44
01/10/2012;27015110;6.78;-75.56;2652;18.00645161
01/11/2012;27015110;6.78;-75.56;2652;18.12
01/12/2012;27015110;6.78;-75.56;2652;18.14193548
01/01/2013;27015110;6.78;-75.56;2652;18.45806452
01/02/2013;27015110;6.78;-75.56;2652;18.6
01/03/2013;27015110;6.78;-75.56;2652;18.49677419
01/04/2013;27015110;6.78;-75.56;2652;18.02068966
01/05/2013;27015110;6.78;-75.56;2652;18.09677419
01/06/2013;27015110;6.78;-75.56;2652;18.44666667
01/07/2013;27015110;6.78;-75.56;2652;18.16129032
01/08/2013;27015110;6.78;-75.56;2652;18.09333333
01/09/2013;27015110;6.78;-75.56;2652;18.44666667
01/10/2013;27015110;6.78;-75.56;2652;18.25806452
01/11/2013;27015110;6.78;-75.56;2652;18.12666667
01/12/2013;27015110;6.78;-75.56;2652;18.55333333
01/01/2014;27015110;6.78;-75.56;2652;18.87741935
01/02/2014;27015110;6.78;-75.56;2652;18.42142857
01/03/2014;27015110;6.78;-75.56;2652;18.88387097
01/04/2014;27015110;6.78;-75.56;2652;18.88666667
01/05/2014;27015110;6.78;-75.56;2652;18.87741935
01/06/2014;27015110;6.78;-75.56;2652;18.68333333
01/07/2014;27015110;6.78;-75.56;2652;18.74482759
01/08/2014;27015110;6.78;-75.56;2652;18.29333333
01/09/2014;27015110;6.78;-75.56;2652;18.12666667
01/10/2014;27015110;6.78;-75.56;2652;18.21333333
01/11/2014;27015110;6.78;-75.56;2652;18.54666667
01/12/2014;27015110;6.78;-75.56;2652;19.29333333
01/01/2001;27015150;6.45;-75.4;1345;28.14285714
01/02/2001;27015150;6.45;-75.4;1345;27.51428571
01/03/2001;27015150;6.45;-75.4;1345;27.92
01/04/2001;27015150;6.45;-75.4;1345;27.8
01/05/2001;27015150;6.45;-75.4;1345;28.4
01/06/2001;27015150;6.45;-75.4;1345;28.19130435
01/07/2001;27015150;6.45;-75.4;1345;27.57647059
01/08/2001;27015150;6.45;-75.4;1345;28.59230769
01/09/2001;27015150;6.45;-75.4;1345;28.104
01/10/2001;27015150;6.45;-75.4;1345;28.12
01/11/2001;27015150;6.45;-75.4;1345;27.71304348
01/12/2001;27015150;6.45;-75.4;1345;27.35384615
01/01/2002;27015150;6.45;-75.4;1345;29.19354839
01/02/2002;27015150;6.45;-75.4;1345;29.57857143
01/03/2002;27015150;6.45;-75.4;1345;29.56551724
01/04/2002;27015150;6.45;-75.4;1345;28.35172414
01/05/2002;27015150;6.45;-75.4;1345;30.68214286
01/06/2002;27015150;6.45;-75.4;1345;30.08275862
01/07/2002;27015150;6.45;-75.4;1345;28.86896552
01/08/2002;27015150;6.45;-75.4;1345;29.40666667
01/09/2002;27015150;6.45;-75.4;1345;29.13333333
01/10/2002;27015150;6.45;-75.4;1345;28.97419355
01/11/2002;27015150;6.45;-75.4;1345;28.41333333
01/12/2002;27015150;6.45;-75.4;1345;28.15483871
01/01/2003;27015150;6.45;-75.4;1345;28.99354839
01/02/2003;27015150;6.45;-75.4;1345;28.72857143
01/03/2003;27015150;6.45;-75.4;1345;29.05806452
01/04/2003;27015150;6.45;-75.4;1345;28.95333333
01/05/2003;27015150;6.45;-75.4;1345;28.91333333
01/06/2003;27015150;6.45;-75.4;1345;28.54333333
01/07/2003;27015150;6.45;-75.4;1345;29.26
01/08/2003;27015150;6.45;-75.4;1345;28.88709677
01/09/2003;27015150;6.45;-75.4;1345;28.08333333
01/10/2003;27015150;6.45;-75.4;1345;28.49032258
01/11/2003;27015150;6.45;-75.4;1345;28.49310345
01/12/2003;27015150;6.45;-75.4;1345;27.49677419
01/01/2004;27015150;6.45;-75.4;1345;27.78571429
01/02/2004;27015150;6.45;-75.4;1345;28.98461538
01/03/2004;27015150;6.45;-75.4;1345;28.68965517
01/04/2004;27015150;6.45;-75.4;1345;27.67857143
01/05/2004;27015150;6.45;-75.4;1345;26.86896552
01/06/2004;27015150;6.45;-75.4;1345;27.75714286
01/07/2004;27015150;6.45;-75.4;1345;27.06206897
01/08/2004;27015150;6.45;-75.4;1345;27.77931034
01/09/2004;27015150;6.45;-75.4;1345;27.22
01/10/2004;27015150;6.45;-75.4;1345;27.44
01/11/2004;27015150;6.45;-75.4;1345;27.46428571
01/12/2004;27015150;6.45;-75.4;1345;27.57241379
01/01/2005;27015150;6.45;-75.4;1345;27.57241379
01/02/2005;27015150;6.45;-75.4;1345;27.57241379
01/03/2005;27015150;6.45;-75.4;1345;27.57241379
01/04/2005;27015150;6.45;-75.4;1345;27.57241379
01/05/2005;27015150;6.45;-75.4;1345;27.57241379
01/06/2005;27015150;6.45;-75.4;1345;27.57241379
01/07/2005;27015150;6.45;-75.4;1345;27.57241379
01/08/2005;27015150;6.45;-75.4;1345;27.57241379
01/09/2005;27015150;6.45;-75.4;1345;27.57241379
01/10/2005;27015150;6.45;-75.4;1345;27.57241379
01/11/2005;27015150;6.45;-75.4;1345;27.57241379
01/12/2005;27015150;6.45;-75.4;1345;27.57241379
01/01/2006;27015150;6.45;-75.4;1345;27.57241379
01/02/2006;27015150;6.45;-75.4;1345;27.57241379
01/03/2006;27015150;6.45;-75.4;1345;27.57241379
01/04/2006;27015150;6.45;-75.4;1345;27.57241379
01/05/2006;27015150;6.45;-75.4;1345;27.57241379
01/06/2006;27015150;6.45;-75.4;1345;27.57241379
01/07/2006;27015150;6.45;-75.4;1345;27.57241379
01/08/2006;27015150;6.45;-75.4;1345;27.57241379
01/09/2006;27015150;6.45;-75.4;1345;27.57241379
01/10/2006;27015150;6.45;-75.4;1345;27.57241379
01/11/2006;27015150;6.45;-75.4;1345;27.57241379
01/12/2006;27015150;6.45;-75.4;1345;27.57241379
01/01/2007;27015150;6.45;-75.4;1345;27.57241379
01/02/2007;27015150;6.45;-75.4;1345;27.57241379
01/03/2007;27015150;6.45;-75.4;1345;27.57241379
01/04/2007;27015150;6.45;-75.4;1345;27.57241379
01/05/2007;27015150;6.45;-75.4;1345;27.57241379
01/06/2007;27015150;6.45;-75.4;1345;27.57241379
01/07/2007;27015150;6.45;-75.4;1345;27.57241379
01/08/2007;27015150;6.45;-75.4;1345;27.57241379
01/09/2007;27015150;6.45;-75.4;1345;27.57241379
01/10/2007;27015150;6.45;-75.4;1345;27.57241379
01/11/2007;27015150;6.45;-75.4;1345;27.57241379
01/12/2007;27015150;6.45;-75.4;1345;27.57241379
01/01/2008;27015150;6.45;-75.4;1345;25.86666667
01/02/2008;27015150;6.45;-75.4;1345;25.53333333
01/03/2008;27015150;6.45;-75.4;1345;26.9
01/04/2008;27015150;6.45;-75.4;1345;25.73333333
01/05/2008;27015150;6.45;-75.4;1345;25.73333333
01/06/2008;27015150;6.45;-75.4;1345;26.33333333
01/07/2008;27015150;6.45;-75.4;1345;25.8
01/08/2008;27015150;6.45;-75.4;1345;26.6
01/09/2008;27015150;6.45;-75.4;1345;28
01/10/2008;27015150;6.45;-75.4;1345;27.23529412
01/11/2008;27015150;6.45;-75.4;1345;26.16190476
01/12/2008;27015150;6.45;-75.4;1345;26.12631579
01/01/2009;27015150;6.45;-75.4;1345;26.50666667
01/02/2009;27015150;6.45;-75.4;1345;27.14615385
01/03/2009;27015150;6.45;-75.4;1345;26.90666667
01/04/2009;27015150;6.45;-75.4;1345;27.15172414
01/05/2009;27015150;6.45;-75.4;1345;28.02666667
01/06/2009;27015150;6.45;-75.4;1345;28.04137931
01/07/2009;27015150;6.45;-75.4;1345;28.67333333
01/08/2009;27015150;6.45;-75.4;1345;28.05517241
01/09/2009;27015150;6.45;-75.4;1345;28.03636364
01/10/2009;27015150;6.45;-75.4;1345;27.08148148
01/11/2009;27015150;6.45;-75.4;1345;28.17142857
01/12/2009;27015150;6.45;-75.4;1345;27.00645161
01/01/2010;27015150;6.45;-75.4;1345;29.20666667
01/02/2010;27015150;6.45;-75.4;1345;29.06428571
01/03/2010;27015150;6.45;-75.4;1345;29.70967742
01/04/2010;27015150;6.45;-75.4;1345;28.52
01/05/2010;27015150;6.45;-75.4;1345;28.8
01/06/2010;27015150;6.45;-75.4;1345;28.04137931
01/07/2010;27015150;6.45;-75.4;1345;28.30967742
01/08/2010;27015150;6.45;-75.4;1345;27.72258065
01/09/2010;27015150;6.45;-75.4;1345;28.23333333
01/10/2010;27015150;6.45;-75.4;1345;28.13548387
01/11/2010;27015150;6.45;-75.4;1345;28.38
01/12/2010;27015150;6.45;-75.4;1345;28.36129032
01/01/2011;27015150;6.45;-75.4;1345;28.275
01/02/2011;27015150;6.45;-75.4;1345;27.1047619
01/03/2011;27015150;6.45;-75.4;1345;27.28333333
01/04/2011;27015150;6.45;-75.4;1345;26.72
01/05/2011;27015150;6.45;-75.4;1345;27.63333333
01/06/2011;27015150;6.45;-75.4;1345;27.2
01/07/2011;27015150;6.45;-75.4;1345;26.53333333
01/08/2011;27015150;6.45;-75.4;1345;25.88
01/09/2011;27015150;6.45;-75.4;1345;28.26666667
01/10/2011;27015150;6.45;-75.4;1345;26.032
01/11/2011;27015150;6.45;-75.4;1345;26.81666667
01/12/2011;27015150;6.45;-75.4;1345;26.65
01/01/2012;27015150;6.45;-75.4;1345;26.78095238
01/02/2012;27015150;6.45;-75.4;1345;28.34736842
01/03/2012;27015150;6.45;-75.4;1345;26.6
01/04/2012;27015150;6.45;-75.4;1345;28.8
01/05/2012;27015150;6.45;-75.4;1345;28.6
01/06/2012;27015150;6.45;-75.4;1345;27.1
01/07/2012;27015150;6.45;-75.4;1345;27.1
01/08/2012;27015150;6.45;-75.4;1345;25.7
01/09/2012;27015150;6.45;-75.4;1345;28.2
01/10/2012;27015150;6.45;-75.4;1345;27.3
01/11/2012;27015150;6.45;-75.4;1345;27.44
01/12/2012;27015150;6.45;-75.4;1345;27.2
01/01/2013;27015150;6.45;-75.4;1345;27.2
01/02/2013;27015150;6.45;-75.4;1345;27.2
01/03/2013;27015150;6.45;-75.4;1345;27.2
01/04/2013;27015150;6.45;-75.4;1345;27.2
01/05/2013;27015150;6.45;-75.4;1345;27.2
01/06/2013;27015150;6.45;-75.4;1345;27.2
01/07/2013;27015150;6.45;-75.4;1345;27.2
01/08/2013;27015150;6.45;-75.4;1345;27.2
01/09/2013;27015150;6.45;-75.4;1345;27.2
01/10/2013;27015150;6.45;-75.4;1345;27.2
01/11/2013;27015150;6.45;-75.4;1345;27.2
01/12/2013;27015150;6.45;-75.4;1345;27.2
01/01/2014;27015150;6.45;-75.4;1345;27.9
01/02/2014;27015150;6.45;-75.4;1345;28.8
01/03/2014;27015150;6.45;-75.4;1345;28.3
01/04/2014;27015150;6.45;-75.4;1345;28.3
01/05/2014;27015150;6.45;-75.4;1345;26.9
01/06/2014;27015150;6.45;-75.4;1345;25.4
01/07/2014;27015150;6.45;-75.4;1345;27.7
01/08/2014;27015150;6.45;-75.4;1345;27.7
01/09/2014;27015150;6.45;-75.4;1345;27.4
01/10/2014;27015150;6.45;-75.4;1345;26.72727273
01/11/2014;27015150;6.45;-75.4;1345;27.71111111
01/12/2014;27015150;6.45;-75.4;1345;28.78095238
01/01/2001;27015190;6.54;-75.15;1440;25.96
01/02/2001;27015190;6.54;-75.15;1440;26.4
01/03/2001;27015190;6.54;-75.15;1440;26.60645161
01/04/2001;27015190;6.54;-75.15;1440;26.71333333
01/05/2001;27015190;6.54;-75.15;1440;26.50344828
01/06/2001;27015190;6.54;-75.15;1440;27.26
01/07/2001;27015190;6.54;-75.15;1440;26.64137931
01/08/2001;27015190;6.54;-75.15;1440;28.61333333
01/09/2001;27015190;6.54;-75.15;1440;26.41333333
01/10/2001;27015190;6.54;-75.15;1440;25.80666667
01/11/2001;27015190;6.54;-75.15;1440;26.01428571
01/12/2001;27015190;6.54;-75.15;1440;26.48
01/01/2002;27015190;6.54;-75.15;1440;27.5483871
01/02/2002;27015190;6.54;-75.15;1440;27.73333333
01/03/2002;27015190;6.54;-75.15;1440;27.11034483
01/04/2002;27015190;6.54;-75.15;1440;26.50666667
01/05/2002;27015190;6.54;-75.15;1440;26.4
01/06/2002;27015190;6.54;-75.15;1440;27.56666667
01/07/2002;27015190;6.54;-75.15;1440;28.02580645
01/08/2002;27015190;6.54;-75.15;1440;28.32
01/09/2002;27015190;6.54;-75.15;1440;27.04827586
01/10/2002;27015190;6.54;-75.15;1440;26.6516129
01/11/2002;27015190;6.54;-75.15;1440;26.8137931
01/12/2002;27015190;6.54;-75.15;1440;26.40666667
01/01/2003;27015190;6.54;-75.15;1440;26.6
01/02/2003;27015190;6.54;-75.15;1440;26.95
01/03/2003;27015190;6.54;-75.15;1440;26.22580645
01/04/2003;27015190;6.54;-75.15;1440;26.58518519
01/05/2003;27015190;6.54;-75.15;1440;27.01935484
01/06/2003;27015190;6.54;-75.15;1440;26.71724138
01/07/2003;27015190;6.54;-75.15;1440;27.73103448
01/08/2003;27015190;6.54;-75.15;1440;27.67586207
01/09/2003;27015190;6.54;-75.15;1440;26.55333333
01/10/2003;27015190;6.54;-75.15;1440;25.90967742
01/11/2003;27015190;6.54;-75.15;1440;25.84137931
01/12/2003;27015190;6.54;-75.15;1440;25.97857143
01/01/2004;27015190;6.54;-75.15;1440;26.11034483
01/02/2004;27015190;6.54;-75.15;1440;27.29642857
01/03/2004;27015190;6.54;-75.15;1440;26.96
01/04/2004;27015190;6.54;-75.15;1440;25.91851852
01/05/2004;27015190;6.54;-75.15;1440;26
01/06/2004;27015190;6.54;-75.15;1440;27.51578947
01/07/2004;27015190;6.54;-75.15;1440;26.83703704
01/08/2004;27015190;6.54;-75.15;1440;27.60689655
01/09/2004;27015190;6.54;-75.15;1440;26.05517241
01/10/2004;27015190;6.54;-75.15;1440;26.17857143
01/11/2004;27015190;6.54;-75.15;1440;26.37241379
01/12/2004;27015190;6.54;-75.15;1440;26.14
01/01/2005;27015190;6.54;-75.15;1440;26.70666667
01/02/2005;27015190;6.54;-75.15;1440;27.71428571
01/03/2005;27015190;6.54;-75.15;1440;28.05333333
01/04/2005;27015190;6.54;-75.15;1440;27.43333333
01/05/2005;27015190;6.54;-75.15;1440;27.05517241
01/06/2005;27015190;6.54;-75.15;1440;27.79285714
01/07/2005;27015190;6.54;-75.15;1440;28.69333333
01/08/2005;27015190;6.54;-75.15;1440;28.01428571
01/09/2005;27015190;6.54;-75.15;1440;27.87857143
01/10/2005;27015190;6.54;-75.15;1440;27.64285714
01/11/2005;27015190;6.54;-75.15;1440;27.22222222
01/12/2005;27015190;6.54;-75.15;1440;27.61481481
01/01/2006;27015190;6.54;-75.15;1440;28.6
01/02/2006;27015190;6.54;-75.15;1440;29.49642857
01/03/2006;27015190;6.54;-75.15;1440;28.37419355
01/04/2006;27015190;6.54;-75.15;1440;27.78
01/05/2006;27015190;6.54;-75.15;1440;27.94
01/06/2006;27015190;6.54;-75.15;1440;28.98
01/07/2006;27015190;6.54;-75.15;1440;28.58
01/08/2006;27015190;6.54;-75.15;1440;28.87857143
01/09/2006;27015190;6.54;-75.15;1440;28.57333333
01/10/2006;27015190;6.54;-75.15;1440;27.60666667
01/11/2006;27015190;6.54;-75.15;1440;27.20714286
01/12/2006;27015190;6.54;-75.15;1440;27.06
01/01/2007;27015190;6.54;-75.15;1440;28.11724138
01/02/2007;27015190;6.54;-75.15;1440;29.51666667
01/03/2007;27015190;6.54;-75.15;1440;27.62857143
01/04/2007;27015190;6.54;-75.15;1440;28.17931034
01/05/2007;27015190;6.54;-75.15;1440;27.63333333
01/06/2007;27015190;6.54;-75.15;1440;28.41666667
01/07/2007;27015190;6.54;-75.15;1440;28.68965517
01/08/2007;27015190;6.54;-75.15;1440;27.74482759
01/09/2007;27015190;6.54;-75.15;1440;28.42142857
01/10/2007;27015190;6.54;-75.15;1440;26.75172414
01/11/2007;27015190;6.54;-75.15;1440;28.16296296
01/12/2007;27015190;6.54;-75.15;1440;27.56551724
01/01/2008;27015190;6.54;-75.15;1440;27.82758621
01/02/2008;27015190;6.54;-75.15;1440;27.73793103
01/03/2008;27015190;6.54;-75.15;1440;27.52
01/04/2008;27015190;6.54;-75.15;1440;27.33103448
01/05/2008;27015190;6.54;-75.15;1440;26.99285714
01/06/2008;27015190;6.54;-75.15;1440;27.95
