Fecha,CodigoEstacion,Latitud,Longitud,Altitud,Valor,Climatologia,Anomalia,DosSTD
2001-01-01,11025010,5.88,-76.08,2018,21.11612903,21.49264551785714,-0.37651648785714187,1.0632583166456178
2001-02-01,11025010,5.88,-76.08,2018,20.71851852,21.440909037857143,-0.7223905178571428,1.0632583166456178
2001-03-01,11025010,5.88,-76.08,2018,21.05333333,21.37190284857143,-0.31856951857142946,1.0632583166456178
2001-04-01,11025010,5.88,-76.08,2018,21.03571429,21.355895092857143,-0.32018080285714134,1.0632583166456178
2001-05-01,11025010,5.88,-76.08,2018,21.20689655,21.27710036,-0.07020380999999887,1.0632583166456178
2001-06-01,11025010,5.88,-76.08,2018,21.81333333,21.616991777142857,0.19634155285714172,1.0632583166456178
2001-07-01,11025010,5.88,-76.08,2018,21.19259259,21.671881711428572,-0.4792891214285717,1.0632583166456178
2001-08-01,11025010,5.88,-76.08,2018,22.72258065,21.58680812571429,1.1357725242857128,1.0632583166456178
2001-09-01,11025010,5.88,-76.08,2018,21.4,21.322964308571425,0.07703569142857347,1.0632583166456178
2001-10-01,11025010,5.88,-76.08,2018,20.88,20.95852147,-0.07852147000000187,1.0632583166456178
2001-11-01,11025010,5.88,-76.08,2018,20.87142857,20.998385470714286,-0.126956900714287,1.0632583166456178
2001-12-01,11025010,5.88,-76.08,2018,21.34193548,21.047642864285713,0.2942926157142871,1.0632583166456178
2002-01-01,11025010,5.88,-76.08,2018,22.50666667,21.49264551785714,1.0140211521428597,1.0632583166456178
2002-02-01,11025010,5.88,-76.08,2018,22.19285714,21.440909037857143,0.7519481021428582,1.0632583166456178
2002-03-01,11025010,5.88,-76.08,2018,21.59333333,21.37190284857143,0.2214304814285697,1.0632583166456178
2002-04-01,11025010,5.88,-76.08,2018,21.42758621,21.355895092857143,0.07169111714285847,1.0632583166456178
2002-05-01,11025010,5.88,-76.08,2018,21.60666667,21.27710036,0.3295663100000006,1.0632583166456178
2002-06-01,11025010,5.88,-76.08,2018,22.42608696,21.616991777142857,0.809095182857142,1.0632583166456178
2002-07-01,11025010,5.88,-76.08,2018,21.68,21.671881711428572,0.008118288571427712,1.0632583166456178
