,LandCover,Wind,DEM,NDVI,Clouds,Temp,Eva,Eva_plant,AirTempCategory
416205,40.0,2.3913121,39.0,0.79,0.95764744,26.434296,-0.004147327,-2.9318477e-05,0
416206,40.0,2.3193228,49.0,0.76,0.9578943,26.478394,-0.0039552865,-9.743255e-06,0
417128,40.0,2.5278687,14.0,0.78,0.9719396,25.850555,-0.0037246898,-1.1850005e-05,0
417195,50.0,2.1250262,45.0,0.8,0.97369367,25.683899,-0.0034670513,4.656613e-10,0
417196,11.0,1.9558145,79.0,0.79,0.97488904,25.40805,-0.003391207,4.656613e-10,0
417230,120.0,1.0880848,78.0,0.78,0.962169,26.084045,-0.0034742344,-7.895657e-07,0
418078,50.0,0.9427705,1578.0,0.78,0.96462464,19.843323,-0.0032737432,4.656613e-10,0
418206,40.0,0.8979442,1168.0,0.81,0.9658979,18.69278,-0.0031315612,4.656613e-10,0
418216,50.0,1.0592891,1234.0,0.82,0.956647,20.860657,-0.0035336,4.656613e-10,0
418291,50.0,1.3542222,771.0,0.79,0.94478446,23.23349,-0.004449331,4.656613e-10,0
418525,50.0,0.99635416,1587.0,0.75,0.97929364,18.528778,-0.0028424442,-2.8704007e-05,0
418538,40.0,1.0002134,2765.0,0.74,0.95432127,16.29541,-0.0032271591,4.656613e-10,0
418594,50.0,0.8832495,1444.0,0.79,0.9718097,17.966888,-0.0030239215,-8.1631915e-06,1
418597,120.0,0.857274,807.0,0.67,0.9660928,19.625427,-0.0030749422,-4.915285e-06,0
418619,130.0,1.3024197,1138.0,0.79,0.93472797,22.26297,-0.0043732757,4.656613e-10,0
418876,50.0,1.0698277,1079.0,0.75,0.9280886,18.609436,-0.0035989867,-2.545191e-06,0
418928,30.0,0.83812636,493.0,0.68,0.95042336,21.81247,-0.002981774,-3.6253197e-05,0
419003,40.0,0.9858156,2359.0,0.72,0.9356115,16.64566,-0.0034583893,-7.548723e-06,0
419014,50.0,1.2013379,1174.0,0.8,0.9168887,22.60431,-0.004352149,-2.1062847e-06,0
419140,50.0,1.0720541,1826.0,0.75,0.9204747,18.547943,-0.0036826478,-0.00031109634,0
419186,10.0,0.97542536,2012.0,0.75,0.9628836,17.311829,-0.0033788478,4.656613e-10,0
419198,60.0,0.97201145,1692.0,0.42,0.93923646,17.166565,-0.003596029,-1.3162532e-06,0
419329,190.0,0.9723083,1489.0,0.6,0.93826205,17.076569,-0.0035987755,-2.0185034e-06,0
419336,30.0,1.038954,2006.0,0.76,0.91955227,17.455322,-0.0037150772,-0.00034199533,0
419398,30.0,1.0094161,2475.0,0.72,0.9320644,16.494598,-0.0034839525,-2.194066e-06,0
419406,50.0,1.1332079,1955.0,0.82,0.9051171,20.373596,-0.0040214127,-7.017845e-07,0
419465,10.0,1.0224781,2121.0,0.74,0.92733496,16.08731,-0.0034428614,-8.7315605e-08,0
419520,40.0,0.86276597,1262.0,0.83,0.93930143,19.42044,-0.0036732466,4.656613e-10,0
419527,50.0,0.9826985,2592.0,0.72,0.93472797,17.286896,-0.0035080367,-5.262219e-07,0
419669,50.0,1.117771,1120.0,0.86,0.8935924,21.00769,-0.003949582,4.656613e-10,0
419781,50.0,0.9617697,1845.0,0.65,0.95159274,18.301086,-0.0033858195,-2.4402725e-05,0
419797,50.0,1.0457819,2368.0,0.76,0.9069101,16.503052,-0.0038400409,4.656613e-10,0
419856,50.0,0.90106124,737.0,0.76,0.9259967,20.021118,-0.0034296573,4.656613e-10,0
419987,30.0,0.8783513,805.0,0.55,0.92477536,17.889801,-0.003386559,4.656613e-10,0
420049,50.0,0.87642163,1225.0,0.68,0.94248474,15.973694,-0.0034378965,4.656613e-10,0
420117,40.0,0.89245224,2469.0,0.66,0.93524766,15.380127,-0.0035071918,4.656613e-10,0
420825,40.0,2.4915032,39.0,0.76,0.9631305,26.52295,-0.004406022,-2.8967352e-05,0
420826,40.0,2.3984368,49.0,0.76,0.9648455,26.607635,-0.004210284,-9.655473e-06,0
421748,40.0,2.614256,14.0,0.77,0.96533924,25.839844,-0.004047398,-1.2640036e-05,0
421815,50.0,2.2004292,45.0,0.83,0.96806777,25.701721,-0.0037966256,4.656613e-10,0
421816,11.0,2.0224602,79.0,0.83,0.9699907,25.463745,-0.0037309222,4.656613e-10,0
421850,120.0,1.166605,78.0,0.78,0.9606358,26.339813,-0.0038403578,-8.7734696e-07,0
422698,50.0,0.9681522,1578.0,0.77,0.9652613,20.051422,-0.0036445144,4.656613e-10,0
422826,40.0,0.9124905,1168.0,0.8,0.96806777,19.007812,-0.003529797,4.656613e-10,0
422836,50.0,1.1185132,1234.0,0.81,0.9556335,21.19754,-0.0039358498,4.656613e-10,0
422911,50.0,1.5577215,771.0,0.79,0.9363131,23.773132,-0.0049236226,4.656613e-10,0
423145,50.0,1.0106035,1587.0,0.78,0.97674704,18.742676,-0.0031160333,-2.8001758e-05,0
423158,40.0,1.0548362,2765.0,0.75,0.9559194,16.583282,-0.003572156,4.656613e-10,0
423214,50.0,0.9004675,1444.0,0.73,0.969484,18.240936,-0.0033682846,-8.1631915e-06,0
423217,120.0,0.88443696,807.0,0.76,0.9650274,20.050537,-0.0034701147,-5.0030662e-06,0
423239,130.0,1.4851387,1138.0,0.79,0.93033636,22.793701,-0.004816722,4.656613e-10,0
423496,50.0,1.1921351,1079.0,0.75,0.93014145,18.961914,-0.0037408515,-2.7207534e-06,0
423548,30.0,0.8851791,493.0,0.62,0.94666845,22.285706,-0.0034297628,-3.871107e-05,0
423623,40.0,1.0779915,2359.0,0.75,0.93763834,16.811432,-0.003790182,-8.5143165e-06,0
423634,50.0,1.3543706,1174.0,0.79,0.9210724,23.201874,-0.0047018994,-2.194066e-06,0
423760,50.0,1.1847136,1826.0,0.74,0.92432064,18.842499,-0.003925709,-0.0003542847,0
423806,10.0,0.99026847,2012.0,0.74,0.9556205,17.556488,-0.0036819086,4.656613e-10,0
423818,60.0,1.0279701,1692.0,0.41,0.93852186,17.346588,-0.0040706373,-1.4918159e-06,0
423949,190.0,1.0155019,1489.0,0.58,0.93637806,17.26593,-0.004041166,-2.2818472e-06,0
423956,30.0,1.1312783,2006.0,0.71,0.92412573,17.72937,-0.0040381025,-0.00039097728,0
424018,30.0,1.0698277,2475.0,0.74,0.93387043,16.655914,-0.0038468014,-2.4574097e-06,0
424026,50.0,1.2400784,1955.0,0.8,0.9129648,20.759491,-0.004259509,-7.895657e-07,0
424085,10.0,1.0889753,2121.0,0.74,0.93059623,16.283386,-0.003726063,-8.7315605e-08,0
424140,40.0,0.885476,1262.0,0.78,0.9311159,19.77826,-0.0042544384,4.656613e-10,0
424147,50.0,1.0226265,2592.0,0.77,0.9349878,17.465118,-0.003937646,-6.1400317e-07,0
424289,50.0,1.2169231,1120.0,0.84,0.9048313,21.483612,-0.004292044,4.656613e-10,0
424401,50.0,0.9829954,1845.0,0.65,0.9409126,18.583588,-0.0037094788,-2.6685038e-05,0
424417,50.0,1.1489416,2368.0,0.76,0.9137444,16.76596,-0.0042731357,4.656613e-10,0
424476,50.0,0.94039553,737.0,0.75,0.92777675,20.296967,-0.0038257805,4.656613e-10,0
424607,30.0,0.9032877,805.0,0.67,0.9262436,18.087646,-0.003675148,4.656613e-10,0
424669,50.0,0.9003191,1225.0,0.73,0.9361182,16.296753,-0.0037613444,4.656613e-10,0
424737,40.0,0.9031393,2469.0,0.66,0.9337535,15.645264,-0.00379314,4.656613e-10,0
425445,40.0,2.858574,39.0,0.81,0.954737,26.37146,-0.0046077804,-3.2741944e-05,0
425446,40.0,2.745024,49.0,0.77,0.95556855,26.412018,-0.004394613,-1.0884411e-05,0
426368,40.0,2.866144,14.0,0.76,0.9609996,25.710632,-0.0040435954,-1.3166724e-05,0
426435,50.0,2.4017022,45.0,0.8,0.9617922,25.562225,-0.0038041256,4.656613e-10,0
426436,11.0,2.2084446,79.0,0.8,0.9616752,25.315826,-0.0037383165,4.656613e-10,0
426470,120.0,1.1245989,78.0,0.74,0.95232034,26.018982,-0.0036006768,-7.895657e-07,0
427318,50.0,0.95939475,1578.0,0.77,0.96297455,19.839325,-0.003389728,4.656613e-10,0
427446,40.0,0.91961515,1168.0,0.78,0.96483254,18.726196,-0.003302264,4.656613e-10,0
427456,50.0,1.0732416,1234.0,0.77,0.9665086,20.801819,-0.00351691,4.656613e-10,0
427531,50.0,1.385838,771.0,0.76,0.960363,22.94162,-0.0040686303,4.656613e-10,0
427765,50.0,1.0261889,1587.0,0.79,0.9637411,18.631714,-0.003146033,-2.9494038e-05,0
427778,40.0,0.99012005,2765.0,0.74,0.9700816,16.241486,-0.0032530392,4.656613e-10,0
427834,50.0,0.91620123,1444.0,0.75,0.9609736,18.043518,-0.0032753276,-8.602098e-06,0
427837,120.0,0.88028085,807.0,0.73,0.96387106,19.69226,-0.00331494,-5.4419725e-06,0
427859,130.0,1.3335903,1138.0,0.73,0.9599212,21.96933,-0.003956554,4.656613e-10,0
428116,50.0,1.0514222,1079.0,0.72,0.9604669,18.487335,-0.0033151512,-2.545191e-06,0
428168,30.0,0.8575709,493.0,0.74,0.95910263,21.847229,-0.0031320895,-4.0203355e-05,0
428243,40.0,0.9590979,2359.0,0.71,0.9659109,16.495056,-0.003365855,-7.4609416e-06,0
428254,50.0,1.2040097,1174.0,0.75,0.95246327,22.353882,-0.003959723,-2.1062847e-06,0
428380,50.0,1.0552814,1826.0,0.73,0.9589077,18.374176,-0.0033263483,-0.000302406,0
428426,10.0,1.0137206,2012.0,0.73,0.96463764,17.331879,-0.0035151143,4.656613e-10,0
428438,60.0,0.9430673,1692.0,0.4,0.9658979,17.072998,-0.0035032833,-1.3162532e-06,0
428569,190.0,0.9409893,1489.0,0.58,0.96441674,17.025757,-0.0034782484,-1.9307222e-06,0
428576,30.0,1.0160955,2006.0,0.7,0.9620001,17.22406,-0.0035762757,-0.00033304165,0
428638,30.0,0.97186303,2475.0,0.72,0.9672362,16.309662,-0.0032966654,-2.194066e-06,0
428646,50.0,1.1155446,1955.0,0.77,0.9522034,20.123627,-0.003686028,-7.017845e-07,0
428705,10.0,0.9829954,2121.0,0.71,0.9666775,15.853363,-0.0032589545,-8.7315605e-08,0
428760,40.0,0.89052266,1262.0,0.78,0.9572966,19.350494,-0.0035168044,4.656613e-10,0
428767,50.0,0.94514537,2592.0,0.74,0.9663917,17.214691,-0.0033542353,-5.262219e-07,0
428909,50.0,1.0797726,1120.0,0.81,0.94848746,20.849518,-0.0036619438,4.656613e-10,0
429021,50.0,0.9864093,1845.0,0.76,0.96444273,18.250275,-0.0033906787,-2.4841633e-05,0
429037,50.0,0.9881905,2368.0,0.74,0.95801127,16.356018,-0.003693845,4.656613e-10,0
429096,50.0,0.8912648,737.0,0.74,0.9614154,20.028687,-0.0032951867,4.656613e-10,0
429227,30.0,0.8842885,805.0,0.74,0.95944047,17.940155,-0.003291595,4.656613e-10,0
429289,50.0,0.8943818,1225.0,0.78,0.9640919,15.889923,-0.0034977903,4.656613e-10,0
429357,40.0,0.90714693,2469.0,0.7,0.9635202,15.361877,-0.0035363464,4.656613e-10,0
430065,40.0,2.9164622,39.0,0.78,0.91054815,26.348724,-0.0045797876,-3.0020727e-05,0
430066,40.0,2.830075,49.0,0.75,0.91200334,26.390167,-0.0043959864,-1.0006598e-05,0
430988,40.0,3.2029347,14.0,0.78,0.9352217,25.763641,-0.0039681736,-1.4132318e-05,0
431055,50.0,2.6828313,45.0,0.74,0.9388727,25.608124,-0.0037866964,4.656613e-10,0
431056,11.0,2.4713166,79.0,0.77,0.93898964,25.356354,-0.0037815203,4.656613e-10,0
431090,120.0,1.102631,78.0,0.74,0.936508,26.001617,-0.003429446,-8.7734696e-07,0
431938,50.0,0.9623634,1578.0,0.64,0.9503714,19.926666,-0.003211631,4.656613e-10,0
432066,40.0,0.9218416,1168.0,0.77,0.95178765,18.709259,-0.0031016672,4.656613e-10,0
432076,50.0,1.0802178,1234.0,0.72,0.9575695,20.887817,-0.003386559,4.656613e-10,0
432151,50.0,1.3496208,771.0,0.76,0.95013756,23.123444,-0.0037678936,4.656613e-10,0
432385,50.0,1.0177283,1587.0,0.75,0.967574,18.500732,-0.002924204,-2.9230696e-05,0
432398,40.0,1.0244077,2765.0,0.66,0.9595704,16.179993,-0.003049062,4.656613e-10,0
432454,50.0,0.89527243,1444.0,0.77,0.95784235,17.930328,-0.0030298368,-8.5143165e-06,0
432457,120.0,0.8663283,807.0,0.73,0.95719266,19.492188,-0.0030472663,-5.26641e-06,0
432479,130.0,1.257148,1138.0,0.75,0.9533208,22.026794,-0.0036816972,4.656613e-10,0
432736,50.0,1.0883816,1079.0,0.73,0.95296997,18.328278,-0.003140329,-2.4574097e-06,0
432788,30.0,0.8586099,493.0,0.74,0.95438623,21.52771,-0.0028493104,-3.66921e-05,0
432863,40.0,1.030345,2359.0,0.73,0.9577124,16.355133,-0.0031323007,-7.197598e-06,0
432874,50.0,1.1715032,1174.0,0.75,0.9537885,22.236237,-0.0035837756,-1.9307222e-06,0
433000,50.0,1.0963969,1826.0,0.71,0.9549579,18.177643,-0.0030925828,-0.0002859031,0
433046,10.0,0.9865577,2012.0,0.73,0.96293557,17.122894,-0.0032019129,4.656613e-10,0
433058,60.0,1.005557,1692.0,0.42,0.9574785,16.91571,-0.0033099751,-1.3162532e-06,0
433189,190.0,0.98670614,1489.0,0.57,0.9551268,16.884949,-0.0032988838,-1.9307222e-06,0
433196,30.0,1.0825928,2006.0,0.64,0.95668596,17.042694,-0.0032983555,-0.00031469535,0
433258,30.0,1.0374696,2475.0,0.66,0.95624423,16.186676,-0.0030599423,-2.1062847e-06,0
433266,50.0,1.1283096,1955.0,0.75,0.9516707,19.89859,-0.0033562423,-6.1400317e-07,0
433325,10.0,1.0437038,2121.0,0.73,0.95507485,15.762909,-0.0029833585,-8.7315605e-08,0
433380,40.0,0.8661799,1262.0,0.81,0.952892,19.164215,-0.0032759614,4.656613e-10,0
433387,50.0,0.9769097,2592.0,0.66,0.9528791,17.12558,-0.0031255402,-5.262219e-07,0
433529,50.0,1.1001077,1120.0,0.81,0.94435567,20.541138,-0.003280398,4.656613e-10,0
433641,50.0,0.9714177,1845.0,0.73,0.9641439,18.200378,-0.003239518,-2.5104975e-05,0
433657,50.0,1.0233687,2368.0,0.72,0.9479937,16.190247,-0.0034103263,4.656613e-10,0
433716,50.0,0.9061079,737.0,0.73,0.95065725,19.875854,-0.003152371,4.656613e-10,0
433847,30.0,0.89868635,805.0,0.74,0.95232034,17.949066,-0.0031291319,4.656613e-10,0
433909,50.0,0.90863127,1225.0,0.79,0.9619871,16.02539,-0.0033652212,4.656613e-10,0
433977,40.0,0.93282557,2469.0,0.69,0.9619091,15.51828,-0.0033604677,4.656613e-10,0
434685,40.0,3.2695804,39.0,0.79,0.88528997,25.53061,-0.0042284527,-3.0547413e-05,0
434686,40.0,3.177256,49.0,0.75,0.88725185,25.539062,-0.0040197223,-1.0182161e-05,0
435608,40.0,3.3147035,14.0,0.79,0.90046567,25.009674,-0.0037994778,-1.2991161e-05,0
435675,50.0,2.785991,45.0,0.81,0.9073909,24.82254,-0.0035688814,4.656613e-10,0
435676,11.0,2.5789292,79.0,0.79,0.91109383,24.53067,-0.003503389,4.656613e-10,0
435710,120.0,1.0735385,78.0,0.77,0.93159664,24.8974,-0.0028469865,-6.1400317e-07,0
436558,50.0,0.9438095,1578.0,0.68,0.94946194,19.037231,-0.002822902,4.656613e-10,0
436686,40.0,0.92614615,1168.0,0.79,0.95416534,17.967316,-0.002698361,4.656613e-10,0
436696,50.0,1.0961001,1234.0,0.64,0.9525542,19.861603,-0.002759311,4.656613e-10,0
436771,50.0,1.4554523,771.0,0.76,0.94039285,22.135529,-0.0031358923,4.656613e-10,0
437005,50.0,1.0958031,1587.0,0.76,0.96996474,17.70575,-0.0025995942,-2.8001758e-05,0
437018,40.0,1.0273763,2765.0,0.75,0.97000366,15.460785,-0.0026513543,4.656613e-10,0
437074,50.0,0.9590979,1444.0,0.72,0.9646896,17.253479,-0.0026769175,-8.1631915e-06,0
437077,120.0,0.91768557,807.0,0.63,0.9653782,18.871918,-0.0025872353,-5.1786287e-06,0
437099,130.0,1.2944044,1138.0,0.75,0.94173115,21.082123,-0.0031593428,4.656613e-10,0
437356,50.0,1.047563,1079.0,0.75,0.95320386,17.61084,-0.0028932537,-2.2818472e-06,0
437408,30.0,0.86187536,493.0,0.49,0.97067934,20.79602,-0.0022427666,-3.081076e-05,0
437483,40.0,0.96785533,2359.0,0.68,0.9651963,15.855164,-0.0027600506,-5.6175354e-06,0
437494,50.0,1.14909,1174.0,0.74,0.951177,21.211334,-0.0031898706,-1.7551596e-06,0
437620,50.0,1.0250014,1826.0,0.62,0.95879084,17.491425,-0.0028601906,-0.00023279544,0
437666,10.0,1.0054085,2012.0,0.68,0.974915,16.167969,-0.0026339248,4.656613e-10,0
437678,60.0,0.92659146,1692.0,0.39,0.96935403,16.293182,-0.002829874,-1.0529095e-06,0
437809,190.0,0.90788907,1489.0,0.55,0.96913314,16.152832,-0.0028136065,-1.4918159e-06,0
437816,30.0,0.9709724,2006.0,0.62,0.96463764,16.519989,-0.002917338,-0.00025526746,0
437878,30.0,0.93861437,2475.0,0.69,0.96900326,15.675568,-0.0027114595,-1.5795971e-06,0
437886,50.0,1.0585469,1955.0,0.64,0.9579593,19.244873,-0.0030276186,-5.262219e-07,0
437945,10.0,0.9402471,2121.0,0.68,0.9684965,15.270508,-0.002707551,4.656613e-10,0
438000,40.0,0.8361968,1262.0,0.74,0.9684835,18.286377,-0.0025216371,4.656613e-10,0
438007,50.0,0.9067016,2592.0,0.6,0.97006863,16.398346,-0.0026748048,-4.3844065e-07,0
438149,50.0,1.0110489,1120.0,0.79,0.9532818,19.966309,-0.0030142032,4.656613e-10,0
438261,50.0,0.97112083,1845.0,0.6,0.9703675,17.162994,-0.0025574467,-1.7468006e-05,0
438277,50.0,0.89883476,2368.0,0.59,0.9642738,15.747772,-0.002957584,4.656613e-10,0
438336,50.0,0.8718203,737.0,0.7,0.9684575,19.170898,-0.0026051928,4.656613e-10,0
438467,30.0,0.89586616,805.0,0.55,0.9690682,17.287323,-0.0026806146,4.656613e-10,0
438529,50.0,0.9553871,1225.0,0.75,0.9733689,14.99469,-0.0027675505,4.656613e-10,0
438597,40.0,0.9665195,2469.0,0.62,0.9756816,14.558441,-0.0028853312,4.656613e-10,0
439305,40.0,2.790147,39.0,0.79,0.8318371,25.09256,-0.003693528,-2.2471539e-05,0
439306,40.0,2.6668005,49.0,0.76,0.83804774,25.118408,-0.0034268051,-7.4609416e-06,0
440228,40.0,2.394726,14.0,0.78,0.859538,24.627808,-0.0032897994,-9.304348e-06,0
440295,50.0,2.038639,45.0,0.79,0.8769225,24.465607,-0.0029986752,4.656613e-10,0
440296,11.0,1.8912468,79.0,0.78,0.8875767,24.181305,-0.0029014929,4.656613e-10,0
440330,120.0,1.1269737,78.0,0.77,0.83854145,24.89383,-0.0029603306,-6.1400317e-07,0
441178,50.0,0.9919012,1578.0,0.77,0.918123,18.890625,-0.002846247,4.656613e-10,0
441306,40.0,0.9558324,1168.0,0.79,0.92898506,17.695068,-0.0026774458,4.656613e-10,0
441316,50.0,1.1484963,1234.0,0.72,0.9086512,19.873627,-0.0028420216,4.656613e-10,0
441391,50.0,1.5526749,771.0,0.79,0.8749606,22.10968,-0.0031715962,4.656613e-10,0
441625,50.0,0.97780025,1587.0,0.82,0.95065725,17.62555,-0.0024460042,-2.396382e-05,0
441638,40.0,1.0306418,2765.0,0.75,0.93524766,15.388153,-0.0026829385,4.656613e-10,0
441694,50.0,0.89898324,1444.0,0.81,0.9332208,17.1091,-0.0025685383,-7.1098166e-06,0
441697,120.0,0.8911164,807.0,0.74,0.92803663,18.65802,-0.0025483624,-4.0374725e-06,0
441719,130.0,1.3643155,1138.0,0.76,0.8801318,21.033112,-0.003140329,4.656613e-10,0
441976,50.0,1.0833349,1079.0,0.77,0.90467536,17.59613,-0.0027528675,-2.1062847e-06,0
442028,30.0,0.8155648,493.0,0.63,0.92990756,20.718048,-0.0023920257,-2.4314944e-05,0
442103,40.0,0.969785,2359.0,0.72,0.9251262,15.84491,-0.002798712,-6.232004e-06,0
442114,50.0,1.2341412,1174.0,0.78,0.89862067,21.131561,-0.0030819138,-1.6673783e-06,0
442240,50.0,1.0714605,1826.0,0.75,0.9153815,17.479828,-0.002781811,-0.00025131728,0
442286,10.0,0.942622,2012.0,0.75,0.95575047,16.365387,-0.002636777,4.656613e-10,0
442298,60.0,0.918873,1692.0,0.41,0.9295828,16.366272,-0.002951246,-1.1406908e-06,0
442429,190.0,0.90388143,1489.0,0.57,0.92756885,16.267334,-0.0029455419,-1.6673783e-06,0
442436,30.0,1.0146112,2006.0,0.75,0.9277118,16.520905,-0.0029715276,-0.00027686163,0
442498,30.0,0.96280867,2475.0,0.73,0.93057024,15.721924,-0.0028017755,-1.7551596e-06,0
442506,50.0,1.1229662,1955.0,0.71,0.9122502,19.17804,-0.002999837,-5.262219e-07,0
442565,10.0,0.9807689,2121.0,0.72,0.9302844,15.304382,-0.00275329,-8.7315605e-08,0
442620,40.0,0.80383873,1262.0,0.78,0.93548155,18.337189,-0.0027085016,4.656613e-10,0
442627,50.0,0.91946673,2592.0,0.76,0.92830944,16.513763,-0.002815402,-4.3844065e-07,0
442769,50.0,1.0748744,1120.0,0.82,0.9050262,19.944489,-0.0029752248,4.656613e-10,0
442881,50.0,0.9245134,1845.0,0.62,0.9533078,17.298035,-0.0026415305,-1.8784725e-05,0
442897,50.0,1.0016977,2368.0,0.75,0.925542,15.772705,-0.0031025123,4.656613e-10,0
442956,50.0,0.8758279,737.0,0.71,0.9339094,19.392822,-0.0027738884,4.656613e-10,0
443087,30.0,0.8718203,805.0,0.73,0.93834,17.3555,-0.0027768463,4.656613e-10,0
443149,50.0,0.88651496,1225.0,0.78,0.9516317,15.176056,-0.0028028318,4.656613e-10,0
443217,40.0,0.9046236,2469.0,0.67,0.94970876,14.70816,-0.0028995916,4.656613e-10,0
443925,40.0,2.33758,39.0,0.75,0.6714527,26.322876,-0.003697014,-2.6246133e-05,0
443926,40.0,2.2439196,49.0,0.72,0.6773255,26.375458,-0.0037106406,-8.777661e-06,0
444848,40.0,1.6025478,14.0,0.78,0.7637543,25.605469,-0.003608705,-1.1937786e-05,0
444915,50.0,1.3871739,45.0,0.79,0.7938849,25.472229,-0.003531276,4.656613e-10,0
444916,11.0,1.3030133,79.0,0.78,0.8099701,25.243622,-0.003587367,4.656613e-10,0
444950,120.0,1.0411805,78.0,0.75,0.740445,25.63977,-0.0034983186,-7.895657e-07,0
445798,50.0,1.019361,1578.0,0.64,0.82982326,19.247986,-0.0032645531,4.656613e-10,0
445926,40.0,1.0022914,1168.0,0.77,0.86164284,18.039948,-0.0031669482,4.656613e-10,0
445936,50.0,1.14152,1234.0,0.72,0.8099701,20.223877,-0.0032794473,4.656613e-10,0
446011,50.0,1.4677721,771.0,0.77,0.75011176,23.027191,-0.0036071204,4.656613e-10,0
446245,50.0,0.949153,1587.0,0.75,0.9102233,18.210632,-0.0030158933,-2.5719444e-05,0
446258,40.0,1.0680466,2765.0,0.73,0.87671465,15.63501,-0.0030905758,4.656613e-10,0
446314,50.0,0.92421657,1444.0,0.8,0.8703351,17.554688,-0.003154061,-7.636504e-06,0
446317,120.0,0.93861437,807.0,0.71,0.8592002,19.055511,-0.0031842722,-4.3008163e-06,0
446339,130.0,1.3708465,1138.0,0.74,0.7504106,21.678345,-0.0035548322,4.656613e-10,0
446596,50.0,1.1162868,1079.0,0.65,0.8055785,17.845245,-0.0028797325,-2.194066e-06,0
446648,30.0,0.8599458,493.0,0.69,0.85087174,21.23227,-0.0030205413,-3.0108507e-05,0
446723,40.0,1.0095645,2359.0,0.69,0.8546397,15.806152,-0.003047372,-7.197598e-06,0
446734,50.0,1.2577418,1174.0,0.76,0.77973557,21.86728,-0.003488178,-1.6673783e-06,0
446860,50.0,1.1207397,1826.0,0.67,0.8276664,17.670563,-0.002967619,-0.0002867809,0
446906,10.0,0.9525669,2012.0,0.73,0.914498,16.877808,-0.0031267023,4.656613e-10,0
446918,60.0,0.9558324,1692.0,0.38,0.86322796,16.58551,-0.0033018414,-1.228472e-06,0
447049,190.0,0.94158304,1489.0,0.58,0.8566406,16.560547,-0.00332244,-1.8429408e-06,0
447056,30.0,1.0834833,2006.0,0.61,0.861448,16.697784,-0.0031745539,-0.0003187333,0
447118,30.0,1.0074866,2475.0,0.73,0.8659435,15.86853,-0.0030277243,-2.0185034e-06,0
447126,50.0,1.1815965,1955.0,0.68,0.82174164,19.577759,-0.003261701,-6.1400317e-07,0
447185,10.0,1.0342041,2121.0,0.71,0.8647482,15.461243,-0.0029122676,-8.7315605e-08,0
447240,40.0,0.8364936,1262.0,0.75,0.8584336,18.823334,-0.0032379336,4.656613e-10,0
447247,50.0,0.95701987,2592.0,0.71,0.8546007,16.721405,-0.0031768777,-5.262219e-07,0
447389,50.0,1.148051,1120.0,0.77,0.8185714,20.34195,-0.0032180746,4.656613e-10,0
447501,50.0,0.9303022,1845.0,0.57,0.9022327,17.74942,-0.0031212093,-2.3437131e-05,0
447517,50.0,1.0926862,2368.0,0.72,0.8460254,15.965668,-0.003348637,4.656613e-10,0
447576,50.0,0.894085,737.0,0.7,0.8498193,19.67221,-0.0032026523,4.656613e-10,0
447707,30.0,0.86276597,805.0,0.76,0.8546267,17.487854,-0.0031504696,4.656613e-10,0
447769,50.0,0.8667736,1225.0,0.71,0.89073396,15.629669,-0.0032010677,4.656613e-10,0
447837,40.0,0.872414,2469.0,0.71,0.8820028,15.037018,-0.0032592714,4.656613e-10,0
448545,40.0,2.9219542,39.0,0.71,0.59487253,27.000214,-0.0035225085,-3.379532e-05,0
448546,40.0,2.7766397,49.0,0.68,0.60378563,27.096008,-0.003636592,-1.12355365e-05,0
449468,40.0,2.165845,14.0,0.76,0.6844976,26.5029,-0.0038772237,-1.46590055e-05,0
449535,50.0,1.8384053,45.0,0.75,0.7192406,26.289917,-0.0039511668,4.656613e-10,0
449536,11.0,1.7049655,79.0,0.74,0.738626,25.941437,-0.004117538,4.656613e-10,0
449570,120.0,1.155621,78.0,0.73,0.678183,26.101868,-0.0038455338,-9.651283e-07,0
450418,50.0,1.0312356,1578.0,0.68,0.8136341,19.493988,-0.003494727,4.656613e-10,0
450546,40.0,0.99041694,1168.0,0.71,0.84551865,18.26587,-0.0032851514,4.656613e-10,0
450556,50.0,1.1381061,1234.0,0.76,0.8188182,20.468079,-0.0033724043,4.656613e-10,0
450631,50.0,1.4308127,771.0,0.76,0.7585831,23.47815,-0.0037588093,4.656613e-10,0
450865,50.0,0.97913617,1587.0,0.78,0.9083524,18.562653,-0.0032761728,-2.8352883e-05,0
450878,40.0,1.0459303,2765.0,0.73,0.87509054,15.727722,-0.0030972306,4.656613e-10,0
450934,50.0,0.895124,1444.0,0.77,0.8782088,17.852814,-0.003325292,-8.338754e-06,0
450937,120.0,0.8825073,807.0,0.72,0.86833423,19.377228,-0.00322399,-5.1786287e-06,0
450959,130.0,1.3148879,1138.0,0.75,0.78456897,21.982239,-0.003725218,4.656613e-10,0
451216,50.0,1.0889753,1079.0,0.72,0.8386974,17.889343,-0.002876141,-2.2818472e-06,0
